VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD4.x, TEXCOORD4.y, TEXCOORD4.z, TEXCOORD4.w, TEXCOORD5.x, TEXCOORD5.y, TEXCOORD5.z, TEXCOORD5.w
9670, 2060, -0.00715,  0.09467, -0.01743,  0.14697,  0.82318,  0.14697,  0.82318,  0.02891,  0.78521, -0.61856, -0.06859,  0.61892,  0.78246, -1.00,  1.00,  1.00,  1.00,  1.00
9671, 2061, -0.01081,  0.0949, -0.01635,  0.14774,  0.82703,  0.14774,  0.82703,  0.11442,  0.81627, -0.56623, -0.09848,  0.57649,  0.81115, -1.00,  1.00,  1.00,  1.00,  1.00
9672, 2062, -0.01347,  0.09153, -0.02221,  0.14125,  0.83003,  0.14125,  0.83003,  0.28256,  0.70287, -0.65279, -0.05805,  0.6918,  0.71975, -1.00,  1.00,  1.00,  1.00,  1.00
9673, 2061, -0.01081,  0.0949, -0.01635,  0.14774,  0.82703,  0.14774,  0.82703,  0.11442,  0.81627, -0.56623, -0.09848,  0.57649,  0.81115, -1.00,  1.00,  1.00,  1.00,  1.00
9674, 2060, -0.00715,  0.09467, -0.01743,  0.14697,  0.82318,  0.14697,  0.82318,  0.02891,  0.78521, -0.61856, -0.06859,  0.61892,  0.78246, -1.00,  1.00,  1.00,  1.00,  1.00
9675, 2058, -0.00561,  0.09967, -0.0098,  0.15572,  0.82027,  0.15572,  0.82027, -0.09938,  0.84828, -0.52014, -0.17064,  0.50045,  0.84878, -1.00,  1.00,  1.00,  1.00,  1.00
9676, 2063, -0.00269,  0.09403, -0.01815,  0.1462,  0.81881,  0.1462,  0.81881,  0.1286,  0.69541, -0.70701, -0.02679,  0.71511,  0.6985, -1.00,  1.00,  1.00,  1.00,  1.00
9677, 2060, -0.00715,  0.09467, -0.01743,  0.14697,  0.82318,  0.14697,  0.82318,  0.02891,  0.78521, -0.61856, -0.06859,  0.61892,  0.78246, -1.00,  1.00,  1.00,  1.00,  1.00
9678, 2060, -0.00715,  0.09467, -0.01743,  0.14697,  0.82318,  0.14697,  0.82318,  0.02891,  0.78521, -0.61856, -0.06859,  0.61892,  0.78246, -1.00,  1.00,  1.00,  1.00,  1.00
9679, 2063, -0.00269,  0.09403, -0.01815,  0.1462,  0.81881,  0.1462,  0.81881,  0.1286,  0.69541, -0.70701, -0.02679,  0.71511,  0.6985, -1.00,  1.00,  1.00,  1.00,  1.00
9680, 2064, -0.00656,  0.08907, -0.02348,  0.13837,  0.82264,  0.13837,  0.82264,  0.23341,  0.61654, -0.75193, -0.04201,  0.77896,  0.62567, -1.00,  1.00,  1.00,  1.00,  1.00
9681, 2062, -0.01347,  0.09153, -0.02221,  0.14125,  0.83003,  0.14125,  0.83003,  0.28256,  0.70287, -0.65279, -0.05805,  0.6918,  0.71975, -1.00,  1.00,  1.00,  1.00,  1.00
9682, 2060, -0.00715,  0.09467, -0.01743,  0.14697,  0.82318,  0.14697,  0.82318,  0.02891,  0.78521, -0.61856, -0.06859,  0.61892,  0.78246, -1.00,  1.00,  1.00,  1.00,  1.00
9683, 2064, -0.00656,  0.08907, -0.02348,  0.13837,  0.82264,  0.13837,  0.82264,  0.23341,  0.61654, -0.75193, -0.04201,  0.77896,  0.62567, -1.00,  1.00,  1.00,  1.00,  1.00
9684, 2065, -0.0098,  0.08393, -0.02879,  0.13117,  0.82688,  0.13117,  0.82688,  0.34599,  0.55804, -0.75424, -0.07078,  0.81713,  0.5721, -1.00,  1.00,  1.00,  1.00,  1.00
9685, 2062, -0.01347,  0.09153, -0.02221,  0.14125,  0.83003,  0.14125,  0.83003,  0.28256,  0.70287, -0.65279, -0.05805,  0.6918,  0.71975, -1.00,  1.00,  1.00,  1.00,  1.00
9686, 2064, -0.00656,  0.08907, -0.02348,  0.13837,  0.82264,  0.13837,  0.82264,  0.23341,  0.61654, -0.75193, -0.04201,  0.77896,  0.62567, -1.00,  1.00,  1.00,  1.00,  1.00
9687, 2062, -0.01347,  0.09153, -0.02221,  0.14125,  0.83003,  0.14125,  0.83003,  0.28256,  0.70287, -0.65279, -0.05805,  0.6918,  0.71975, -1.00,  1.00,  1.00,  1.00,  1.00
9688, 2065, -0.0098,  0.08393, -0.02879,  0.13117,  0.82688,  0.13117,  0.82688,  0.34599,  0.55804, -0.75424, -0.07078,  0.81713,  0.5721, -1.00,  1.00,  1.00,  1.00,  1.00
9689, 2066, -0.01643,  0.08834, -0.02756,  0.1349,  0.83347,  0.1349,  0.83347,  0.42014,  0.62803, -0.65503, -0.0904,  0.7472,  0.65842, -1.00,  1.00,  1.00,  1.00,  1.00
9690, 2067, -0.00047,  0.08465, -0.02431,  0.13435,  0.81648,  0.13435,  0.81648,  0.4279,  0.42883, -0.79562, -0.0556,  0.8911,  0.45039, -1.00,  1.00,  1.00,  1.00,  1.00
9691, 2065, -0.0098,  0.08393, -0.02879,  0.13117,  0.82688,  0.13117,  0.82688,  0.34599,  0.55804, -0.75424, -0.07078,  0.81713,  0.5721, -1.00,  1.00,  1.00,  1.00,  1.00
9692, 2064, -0.00656,  0.08907, -0.02348,  0.13837,  0.82264,  0.13837,  0.82264,  0.23341,  0.61654, -0.75193, -0.04201,  0.77896,  0.62567, -1.00,  1.00,  1.00,  1.00,  1.00
9693, 2065, -0.0098,  0.08393, -0.02879,  0.13117,  0.82688,  0.13117,  0.82688,  0.34599,  0.55804, -0.75424, -0.07078,  0.81713,  0.5721, -1.00,  1.00,  1.00,  1.00,  1.00
9694, 2067, -0.00047,  0.08465, -0.02431,  0.13435,  0.81648,  0.13435,  0.81648,  0.4279,  0.42883, -0.79562, -0.0556,  0.8911,  0.45039, -1.00,  1.00,  1.00,  1.00,  1.00
9695, 2068, -0.00358,  0.07828, -0.02925,  0.12603,  0.82052,  0.12603,  0.82052,  0.48194,  0.37905, -0.78997, -0.03434,  0.90906,  0.41524, -1.00,  1.00,  1.00,  1.00,  1.00
9696, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9697, 2068, -0.00358,  0.07828, -0.02925,  0.12603,  0.82052,  0.12603,  0.82052,  0.48194,  0.37905, -0.78997, -0.03434,  0.90906,  0.41524, -1.00,  1.00,  1.00,  1.00,  1.00
9698, 2067, -0.00047,  0.08465, -0.02431,  0.13435,  0.81648,  0.13435,  0.81648,  0.4279,  0.42883, -0.79562, -0.0556,  0.8911,  0.45039, -1.00,  1.00,  1.00,  1.00,  1.00
9699, 2068, -0.00358,  0.07828, -0.02925,  0.12603,  0.82052,  0.12603,  0.82052,  0.48194,  0.37905, -0.78997, -0.03434,  0.90906,  0.41524, -1.00,  1.00,  1.00,  1.00,  1.00
9700, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9701, 2070,  0.00195,  0.06909, -0.02903,  0.11821,  0.81416,  0.11821,  0.81416,  0.71172,  0.15754, -0.68457,  0.07453,  0.95209,  0.29659, -1.00,  1.00,  1.00,  1.00,  1.00
9702, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9703, 2070,  0.00195,  0.06909, -0.02903,  0.11821,  0.81416,  0.11821,  0.81416,  0.71172,  0.15754, -0.68457,  0.07453,  0.95209,  0.29659, -1.00,  1.00,  1.00,  1.00,  1.00
9704, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9705, 2070,  0.00195,  0.06909, -0.02903,  0.11821,  0.81416,  0.11821,  0.81416,  0.71172,  0.15754, -0.68457,  0.07453,  0.95209,  0.29659, -1.00,  1.00,  1.00,  1.00,  1.00
9706, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9707, 2072,  0.00286,  0.06229, -0.02795,  0.1128,  0.81088,  0.1128,  0.81088,  0.88052, -0.03164, -0.47295,  0.1323,  0.97453,  0.1811, -1.00,  1.00,  1.00,  1.00,  1.00
9708, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9709, 2072,  0.00286,  0.06229, -0.02795,  0.1128,  0.81088,  0.1128,  0.81088,  0.88052, -0.03164, -0.47295,  0.1323,  0.97453,  0.1811, -1.00,  1.00,  1.00,  1.00,  1.00
9710, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9711, 2072,  0.00286,  0.06229, -0.02795,  0.1128,  0.81088,  0.1128,  0.81088,  0.88052, -0.03164, -0.47295,  0.1323,  0.97453,  0.1811, -1.00,  1.00,  1.00,  1.00,  1.00
9712, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9713, 2074,  0.00301,  0.05327, -0.0252,  0.10426,  0.80762,  0.10426,  0.80762,  0.91168, -0.06178, -0.40623,  0.10422,  0.99107,  0.08317, -1.00,  1.00,  1.00,  1.00,  1.00
9714, 2075,  0.0053,  0.04534, -0.02021,  0.09471,  0.80131,  0.09471,  0.80131,  0.90626,  0.01237, -0.42255,  0.04998,  0.98942,  0.13617, -1.00,  1.00,  1.00,  1.00,  1.00
9715, 2074,  0.00301,  0.05327, -0.0252,  0.10426,  0.80762,  0.10426,  0.80762,  0.91168, -0.06178, -0.40623,  0.10422,  0.99107,  0.08317, -1.00,  1.00,  1.00,  1.00,  1.00
9716, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9717, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9718, 2076,  0.00852,  0.05062, -0.01184,  0.09897,  0.79378,  0.09897,  0.79378,  0.95402,  0.00162, -0.29975,  0.0518,  0.98406,  0.17015, -1.00,  1.00,  1.00,  1.00,  1.00
9719, 2075,  0.0053,  0.04534, -0.02021,  0.09471,  0.80131,  0.09471,  0.80131,  0.90626,  0.01237, -0.42255,  0.04998,  0.98942,  0.13617, -1.00,  1.00,  1.00,  1.00,  1.00
9720, 2076,  0.00852,  0.05062, -0.01184,  0.09897,  0.79378,  0.09897,  0.79378,  0.95402,  0.00162, -0.29975,  0.0518,  0.98406,  0.17015, -1.00,  1.00,  1.00,  1.00,  1.00
9721, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9722, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9723, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9724, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9725, 2073,  0.00529,  0.05777, -0.0206,  0.10891,  0.80357,  0.10891,  0.80357,  0.92469, -0.06497, -0.37515,  0.12684,  0.98162,  0.14263, -1.00,  1.00,  1.00,  1.00,  1.00
9726, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9727, 2078,  0.00996,  0.05317, -0.00519,  0.10412,  0.78788,  0.10412,  0.78788,  0.96931, -0.0371, -0.24304,  0.08632,  0.97697,  0.19514, -1.00,  1.00,  1.00,  1.00,  1.00
9728, 2076,  0.00852,  0.05062, -0.01184,  0.09897,  0.79378,  0.09897,  0.79378,  0.95402,  0.00162, -0.29975,  0.0518,  0.98406,  0.17015, -1.00,  1.00,  1.00,  1.00,  1.00
9729, 2078,  0.00996,  0.05317, -0.00519,  0.10412,  0.78788,  0.10412,  0.78788,  0.96931, -0.0371, -0.24304,  0.08632,  0.97697,  0.19514, -1.00,  1.00,  1.00,  1.00,  1.00
9730, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9731, 2079,  0.00981,  0.0648, -0.00899,  0.11874,  0.79376,  0.11874,  0.79376,  0.95865, -0.07855, -0.27353,  0.13476,  0.97186,  0.19323, -1.00,  1.00,  1.00,  1.00,  1.00
9732, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9733, 2079,  0.00981,  0.0648, -0.00899,  0.11874,  0.79376,  0.11874,  0.79376,  0.95865, -0.07855, -0.27353,  0.13476,  0.97186,  0.19323, -1.00,  1.00,  1.00,  1.00,  1.00
9734, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9735, 2077,  0.00759,  0.06129, -0.01565,  0.11338,  0.79933,  0.11338,  0.79933,  0.94356, -0.07731, -0.32206,  0.13902,  0.97502,  0.17325, -1.00,  1.00,  1.00,  1.00,  1.00
9736, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9737, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9738, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9739, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9740, 2071,  0.00558,  0.06914, -0.02347,  0.12059,  0.80803,  0.12059,  0.80803,  0.8914, -0.04485, -0.451,  0.15106,  0.96759,  0.20235, -1.00,  1.00,  1.00,  1.00,  1.00
9741, 2079,  0.00981,  0.0648, -0.00899,  0.11874,  0.79376,  0.11874,  0.79376,  0.95865, -0.07855, -0.27353,  0.13476,  0.97186,  0.19323, -1.00,  1.00,  1.00,  1.00,  1.00
9742, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9743, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9744, 2082,  0.00728,  0.08462, -0.01954,  0.13712,  0.80762,  0.13712,  0.80762,  0.75828,  0.24603, -0.60373, -0.00848,  0.9297,  0.36821, -1.00,  1.00,  1.00,  1.00,  1.00
9745, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9746, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9747, 2080,  0.00821,  0.07581, -0.01911,  0.12886,  0.80488,  0.12886,  0.80488,  0.92152, -0.007, -0.38827,  0.09264,  0.97494,  0.20229, -1.00,  1.00,  1.00,  1.00,  1.00
9748, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9749, 2082,  0.00728,  0.08462, -0.01954,  0.13712,  0.80762,  0.13712,  0.80762,  0.75828,  0.24603, -0.60373, -0.00848,  0.9297,  0.36821, -1.00,  1.00,  1.00,  1.00,  1.00
9750, 2067, -0.00047,  0.08465, -0.02431,  0.13435,  0.81648,  0.13435,  0.81648,  0.4279,  0.42883, -0.79562, -0.0556,  0.8911,  0.45039, -1.00,  1.00,  1.00,  1.00,  1.00
9751, 2082,  0.00728,  0.08462, -0.01954,  0.13712,  0.80762,  0.13712,  0.80762,  0.75828,  0.24603, -0.60373, -0.00848,  0.9297,  0.36821, -1.00,  1.00,  1.00,  1.00,  1.00
9752, 2069,  0.00478,  0.07687, -0.02445,  0.12732,  0.81099,  0.12732,  0.81099,  0.70944,  0.1861, -0.67975,  0.02844,  0.95616,  0.29145, -1.00,  1.00,  1.00,  1.00,  1.00
9753, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9754, 2082,  0.00728,  0.08462, -0.01954,  0.13712,  0.80762,  0.13712,  0.80762,  0.75828,  0.24603, -0.60373, -0.00848,  0.9297,  0.36821, -1.00,  1.00,  1.00,  1.00,  1.00
9755, 2083,  0.00973,  0.09239, -0.01205,  0.14845,  0.80401,  0.14845,  0.80401,  0.84432,  0.30611, -0.4398, -0.01995,  0.83815,  0.54507, -1.00,  1.00,  1.00,  1.00,  1.00
9756, 2083,  0.00973,  0.09239, -0.01205,  0.14845,  0.80401,  0.14845,  0.80401,  0.84432,  0.30611, -0.4398, -0.01995,  0.83815,  0.54507, -1.00,  1.00,  1.00,  1.00,  1.00
9757, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9758, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9759, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9760, 2083,  0.00973,  0.09239, -0.01205,  0.14845,  0.80401,  0.14845,  0.80401,  0.84432,  0.30611, -0.4398, -0.01995,  0.83815,  0.54507, -1.00,  1.00,  1.00,  1.00,  1.00
9761, 2085,  0.01112,  0.09446, -0.0061,  0.15466,  0.80013,  0.15466,  0.80013,  0.9126,  0.33393, -0.2359, -0.12038,  0.77087,  0.62551, -1.00,  1.00,  1.00,  1.00,  1.00
9762, 2085,  0.01112,  0.09446, -0.0061,  0.15466,  0.80013,  0.15466,  0.80013,  0.9126,  0.33393, -0.2359, -0.12038,  0.77087,  0.62551, -1.00,  1.00,  1.00,  1.00,  1.00
9763, 2086,  0.01283,  0.08434,  0.00005,  0.14794,  0.78923,  0.14794,  0.78923,  0.99851,  0.05456,  9.10002E-07, -0.05084,  0.93054,  0.36265, -1.00,  1.00,  1.00,  1.00,  1.00
9764, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9765, 2086,  0.01283,  0.08434,  0.00005,  0.14794,  0.78923,  0.14794,  0.78923,  0.99851,  0.05456,  9.10002E-07, -0.05084,  0.93054,  0.36265, -1.00,  1.00,  1.00,  1.00,  1.00
9766, 2085,  0.01112,  0.09446, -0.0061,  0.15466,  0.80013,  0.15466,  0.80013,  0.9126,  0.33393, -0.2359, -0.12038,  0.77087,  0.62551, -1.00,  1.00,  1.00,  1.00,  1.00
9767, 2087,  0.01182,  0.09505,  0.00037,  0.16184,  0.79463,  0.16184,  0.79463,  0.94056,  0.33962,  1.18122E-06, -0.25112,  0.69548,  0.67323, -1.00,  1.00,  1.00,  1.00,  1.00
9768, 2088,  0.01203,  0.06818, -9.50761E-06,  0.12619,  0.78611,  0.12619,  0.78611,  0.99923, -0.03917,  9.68005E-07,  0.03831,  0.97746,  0.2076, -1.00,  1.00,  1.00,  1.00,  1.00
9769, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9770, 2086,  0.01283,  0.08434,  0.00005,  0.14794,  0.78923,  0.14794,  0.78923,  0.99851,  0.05456,  9.10002E-07, -0.05084,  0.93054,  0.36265, -1.00,  1.00,  1.00,  1.00,  1.00
9771, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9772, 2088,  0.01203,  0.06818, -9.50761E-06,  0.12619,  0.78611,  0.12619,  0.78611,  0.99923, -0.03917,  9.68005E-07,  0.03831,  0.97746,  0.2076, -1.00,  1.00,  1.00,  1.00,  1.00
9773, 2089,  0.01155,  0.06727, -0.00364,  0.12364,  0.78929,  0.12364,  0.78929,  0.97635, -0.05902, -0.20798,  0.10227,  0.97366,  0.2038, -1.00,  1.00,  1.00,  1.00,  1.00
9774, 2089,  0.01155,  0.06727, -0.00364,  0.12364,  0.78929,  0.12364,  0.78929,  0.97635, -0.05902, -0.20798,  0.10227,  0.97366,  0.2038, -1.00,  1.00,  1.00,  1.00,  1.00
9775, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9776, 2084,  0.01226,  0.08366, -0.00529,  0.14422,  0.79378,  0.14422,  0.79378,  0.98137,  0.03794, -0.18837,  0.02909,  0.93968,  0.34081, -1.00,  1.00,  1.00,  1.00,  1.00
9777, 2081,  0.01072,  0.08229, -0.01093,  0.13948,  0.7985,  0.13948,  0.7985,  0.95773,  0.02113, -0.28688,  0.06613,  0.95441,  0.29108, -1.00,  1.00,  1.00,  1.00,  1.00
9778, 2089,  0.01155,  0.06727, -0.00364,  0.12364,  0.78929,  0.12364,  0.78929,  0.97635, -0.05902, -0.20798,  0.10227,  0.97366,  0.2038, -1.00,  1.00,  1.00,  1.00,  1.00
9779, 2079,  0.00981,  0.0648, -0.00899,  0.11874,  0.79376,  0.11874,  0.79376,  0.95865, -0.07855, -0.27353,  0.13476,  0.97186,  0.19323, -1.00,  1.00,  1.00,  1.00,  1.00
9780, 2090,  0.0073,  0.10027, -0.00604,  0.15945,  0.8064,  0.15945,  0.8064,  0.61374,  0.72476, -0.31314, -0.18865,  0.51976,  0.83323, -1.00,  1.00,  1.00,  1.00,  1.00
9781, 2087,  0.01182,  0.09505,  0.00037,  0.16184,  0.79463,  0.16184,  0.79463,  0.94056,  0.33962,  1.18122E-06, -0.25112,  0.69548,  0.67323, -1.00,  1.00,  1.00,  1.00,  1.00
9782, 2085,  0.01112,  0.09446, -0.0061,  0.15466,  0.80013,  0.15466,  0.80013,  0.9126,  0.33393, -0.2359, -0.12038,  0.77087,  0.62551, -1.00,  1.00,  1.00,  1.00,  1.00
9783, 2087,  0.01182,  0.09505,  0.00037,  0.16184,  0.79463,  0.16184,  0.79463,  0.94056,  0.33962,  1.18122E-06, -0.25112,  0.69548,  0.67323, -1.00,  1.00,  1.00,  1.00,  1.00
9784, 2090,  0.0073,  0.10027, -0.00604,  0.15945,  0.8064,  0.15945,  0.8064,  0.61374,  0.72476, -0.31314, -0.18865,  0.51976,  0.83323, -1.00,  1.00,  1.00,  1.00,  1.00
9785, 1238,  0.00738,  0.10151,  0.00076,  0.16781,  0.80363,  0.16781,  0.80363,  0.63993,  0.76843,  1.18616E-06, -3.65647E-07, -1.50421E-06,  1.00, -1.00,  1.00,  1.00,  1.00,  1.00
9786, 2091,  0.00126,  0.10257, -0.0052,  0.16129,  0.8129,  0.16129,  0.8129,  0.14911,  0.93036, -0.33496, -0.25623,  0.36353,  0.89565, -1.00,  1.00,  1.00,  1.00,  1.00
9787, 1238,  0.00738,  0.10151,  0.00076,  0.16781,  0.80363,  0.16781,  0.80363,  0.63993,  0.76843,  1.18616E-06, -3.65647E-07, -1.50421E-06,  1.00, -1.00,  1.00,  1.00,  1.00,  1.00
9788, 2090,  0.0073,  0.10027, -0.00604,  0.15945,  0.8064,  0.15945,  0.8064,  0.61374,  0.72476, -0.31314, -0.18865,  0.51976,  0.83323, -1.00,  1.00,  1.00,  1.00,  1.00
9789, 1238,  0.00738,  0.10151,  0.00076,  0.16781,  0.80363,  0.16781,  0.80363,  0.63993,  0.76843,  1.18616E-06, -3.65647E-07, -1.50421E-06,  1.00, -1.00,  1.00,  1.00,  1.00,  1.00
9790, 2091,  0.00126,  0.10257, -0.0052,  0.16129,  0.8129,  0.16129,  0.8129,  0.14911,  0.93036, -0.33496, -0.25623,  0.36353,  0.89565, -1.00,  1.00,  1.00,  1.00,  1.00
9791, 1240,  0.00143,  0.10367,  0.00145,  0.16781,  0.81028,  0.16781,  0.81028,  0.17817,  0.984,  2.04311E-07, -3.65647E-07, -1.50421E-06,  1.00, -1.00,  1.00,  1.00,  1.00,  1.00
9792, 2090,  0.0073,  0.10027, -0.00604,  0.15945,  0.8064,  0.15945,  0.8064,  0.61374,  0.72476, -0.31314, -0.18865,  0.51976,  0.83323, -1.00,  1.00,  1.00,  1.00,  1.00
9793, 2092,  0.00063,  0.09981, -0.01164,  0.15495,  0.81536,  0.15495,  0.81536,  0.09847,  0.80986, -0.5783, -0.15333,  0.58654,  0.79528, -1.00,  1.00,  1.00,  1.00,  1.00
